states,visits
0.524604844152461 0.41202664218048246,0
0.79233149705382 0.8844667758506985,0
0.7623566039513598 0.8244829968778129,524
0.2096490090177797 0.002430325047704015,0
0.23710376946182493 0.004005988848934582,0
0.48645636029030215 0.018482498774209093,0
0.8319864209138279 0.8685179364792042,0
0.5197252933237997 0.47657048747052133,0
0.33764683659331124 0.009985851429378268,0
0.050481841839874336 0,0
0.10019472111030363 0.009246505480357712,0
0.5105138226989192 0.22858313001832575,0
0.8981044372215761 0.9241603314612284,0
0.6038117618229304 0.5028214038558894,0
0.8242645670308443 0.9115863362768573,0
0.5228459235240709 0.2236745135672335,0
0.705637702066305 0.7879782138276085,0
0.5259438715820748 0.3794301492664957,0
0.49039114098687087 0.002189249917630389,0
0.9145676592400824 0.9175347343183885,13
0.14672104298321742 0.011617798878679463,0
0.44352556980281926 0.02869014877810236,0
0.6500550038203389 0.5587884098359358,0
0.5706289982094341 0.16509881931614467,0
0.6596054107189276 0.7864426757000934,0
0.04635933740561894 0.011295587899648112,0
0.5433377547461455 0.10148098327589124,0
0.5848957818045587 0.5332086220803333,0
0.8369255390286868 0.8823618739418675,3
0.5097708414274442 0.47119778264831025,0
0.5434983297573092 0.40733682611365474,0
0.16820032352994116 0.005682525694082532,0
0.21555493677415466 0.023012626087602107,0
0.5659378461268552 0.28878512829690733,0
0.2502164640696771 0.021703805041164734,0
0.29221748056971175 0.04201872133790519,0
0.6533193080993622 0.5283051251513492,0
0.5052647018675935 0.02508101027577874,0
0.7688961258280942 0.7972427229950575,1
0.5033003264575581 0.0319142033677245,0
0.3017148346732468 0.0217381211763497,0
0.6549748582611323 0.7655711848327751,0
0.5021306269972853 0.3369434465001442,0
0.998569422533155 0.8966280715999253,0
0.18748030183303935 0.03961530835577355,0
0.6618839698414494 0.6527224049204816,0
0.702394633484193 0.8039568294820469,1
0.4763871069991699 0.040726860299989516,0
0.5109513397207022 0.09116781488079193,0
0.6380868671484006 0.7044082330916356,0
0.8679464957118912 0.9062899951528356,563
1 0.8942250987406986,0
0.4547439264691302 0.07146973351413535,0
0.21231167900755282 0.017370347447259155,0
0.2631476471950924 0.024876125563470672,0
0.13707714932879986 0,0
0.07870085125204043 0.0032241506523020234,0
0.6522037483662776 0.7090162074686606,0
0.39272049278978705 0.0016399995211512143,565
0.3773643578919932 0.03290608830911407,0
0.524398242644883 0.4527673221034777,0
0.5114335267325656 0.16471542853242896,0
0.7076575459133676 0.710763768920804,0
0.6726799279790528 0.6778691365890408,0
0.6814899065894189 0.8123446274291732,1
0.6518611427816509 0.6202296903570415,1
0.8102842959048381 0.911651418874134,0
0.6060625963244007 0.5438032032322869,0
0.6189174902413936 0.5089019083824743,0
0.8479714614360623 0.8839493425602002,0
1 0.8873208761706299,0
0.5469374303003128 0.06367941451367315,0
0.66672897342864 0.7196854711455966,0
0.09773752278885724 0,0
0.58251480226785 0.5380052241200044,0
0.6545365266503476 0.5495172411241639,0
1 0.9130263977042357,0
0.6821179150520602 0.7689775872050415,0
0.5611874186813703 0.4768314751898552,0
0.4140769730973073 0.022189928239388784,0
0.6747909798038292 0.7110489546151387,0
0.6315349956614266 0.7412176576219642,0
0.9205068244836289 0.8959671713179131,0
0.8932112745885041 0.8953769129702104,0
0.10878662175290779 0.005795717487285883,0
0.7784857322162986 0.8685744301031708,0
0.608263512752917 0.5253931155761437,0
0.5824266664094264 0.5600670626199934,1
0.357057486375308 0.024201019083434517,0
0.5492527521597154 0.3646643884353379,0
0.5646211193483455 0.3802432689418795,0
0.55096776278679 0.09312814587830888,0
0.5843704697145199 0.5364249607747698,1
1 0.893685609232056,0
0.6578409182115573 0.5417054863287079,0
0.014507333374644833 0,0
0.5402632100961954 0.01696992612720222,0
0.7026508390157343 0.7847594438415676,0
0.09824376893737968 0,0
0.2294033556979148 0.008133725565142066,0
0.22046596648530345 0.015151856253879449,0
0.5709743898077921 0.49154652993817227,0
0.973792578214992 0.9037544600721696,0
0.5079693169724762 0.5144302926664933,0
0.21995987953868396 0.035953192984069265,0
0.5935537018534596 0.456117136274191,0
0.714969728527198 0.7784870339143601,0
0.9357302586752864 0.935446177265835,0
0.9186859815343172 0.9218936772688876,0
0.5274349666613282 0.4506035002103554,0
0.10248006597718834 0.012315852720876132,0
0.5094989581049907 0.22040326099249252,0
0.5499528201483594 0.11153860878744769,2
0.5240688884231848 0.07907629628304186,0
0.8112919830448979 0.8989668511389564,2
0.5456098784419575 0.1911927192064784,0
0.5167498882084971 0.3271596088964134,0
0.49598190009608206 0.06595939435666955,2
0.9075231125866745 0.9194065101689076,0
0.8408467491165074 0.8836350094078843,0
0.24532212864411565 0.02940521802201686,0
0.6285292429089376 0.5541133444662062,0
0.5202635753132432 0.2258757431632024,0
0.6069548288893771 0.5898645556204566,0
0.6467755107936314 0.5709273075805307,0
0.5611709537879603 0.5139294581759439,0
0.5101176323524398 0.12669423014992517,0
0.3713480266008855 0.005184384545333157,0
0.7720725427861655 0.8382956778805369,0
0.5631000243158132 0.5380480295788359,0
0.3098261777820628 0,0
0.5577013000967632 0.3649903651898149,0
0.5946382044524683 0.5349890600647869,0
0.6699476239909243 0.5476315062380169,0
0.5342905002681974 0.3963037643406788,0
0.5927659917223577 0.44555571151317414,0
0.7431106778304923 0.8777696628459843,0
0.7622472382878048 0.7939085303301745,0
0.551395113426283 0.28076197240283984,0
0.6482703396654469 0.628814892218651,0
0.8041371876221375 0.8459902984261877,0
0.5062879248147887 0.2147335840316758,0
0.41869181493466556 0.08202178799149784,0
0.7575834347396414 0.9055425797192573,0
0.9381286757338283 0.9182708312214842,0
1 0.8745897838626284,0
0.6976165569591215 0.6790347025638827,0
0.5412082897389401 0.13742685119149345,0
0.07358322667621492 0.006302891174769156,1
0.2380752162533669 0.004321345854574505,0
0.7251751275187844 0.7886468408360372,0
0.5549638517148527 0.12489838413716839,0
0.36841756293174843 0.038356037109076396,0
0.35924496883802015 0.017530142275689678,0
0.48229675493092844 0.3496638421083101,0
0.6678423939673367 0.6994342763316967,0
0.6494832785054372 0.5955051830966812,0
0.366767170177991 0.027414879140515686,0
0.31402803086868086 0.013119229368131086,0
0.6564244637719969 0.7417694577985944,0
0.7915965447235241 0.778593345928821,0
0.2816858191658307 0.004253061549619243,0
0.8985674915767583 0.9264184375385587,0
1 0.8669826807911531,1
1 0.9102094255530471,0
0.04031808136185025 0.00172253070461151,0
0.6358508100422936 0.7147203223015245,0
1 0.8708890823054307,0
0.5830402565229008 0.3540947510468684,0
0.5165663438401397 0.1601189855131858,0
0.5265730181533715 0.26254046121905766,0
0.2068797260603995 0,0
0.9627498228111501 0.927101026243932,0
0.4462858378836276 0.0316161873419993,0
0.5612737615563259 0.37431783146897857,0
0.5075538613908009 0.12412444055682213,0
0.3286332725953627 0.030491103416995992,0
0.9482575181715265 0.9070889865226228,0
0.7803355438064353 0.7673822890112937,0
0.6038306480438261 0.46070551090702894,0
0.7043427346579961 0.7956205167101367,0
0.7227942539553068 0.7542637357942132,0
0.8407330101152164 0.9257997393402593,0
0.10990965687336057 0.00754377129228585,0
0.5830315384999121 0.4708564396547043,0
0.6901096408107288 0.716936655842528,0
0.4324908431775328 0.021867494622158184,0
0.5118166829795787 0.48692682264666004,0
0.5516016336487496 0.08121215573157839,0
0.049241221313013284 0,0
0.5085766127795491 0.2166436222907337,0
0.48566864239770446 0.4304121944949866,0
0.7369849891759344 0.7788728418253676,0
0.6533663761029945 0.6796559443383736,0
0.6659028174868654 0.70364688340534,0
0.5529547214757383 0.05388871918078783,0
0.506959673129079 0.01825629547535514,0
0.6605171312218956 0.6470534365003698,0
0.126891243489785 0.010698481417332404,0
0.02471084893221017 0,547
0.5118025911722506 0.019434713640240634,0
0.76929435430269 0.921362205899081,504
0.956365624063412 0.904231949886947,0
0.4931913716853016 0,0
0.7512259176456462 0.8023338108410409,1
0.5327362394956177 0.03192801470249697,0
0.506047406305608 0.028504774853009222,0
0.39843679555057654 0.053535011432613876,0
0.45740798170089264 0.007437001130700892,0
0.23071028454136733 0.0053793419813030026,552
0.5059114381844662 0.2804559923706894,0
0.4638306544702474 0.005370821448381172,0
0.5263884933356477 0.15188851755872462,0
0.6113318631830568 0.5282257709935743,0
0.8292618496512021 0.8333244947736613,0
0.5663051108110597 0.514802236918148,0
0.28997067485964056 0.016958335098260915,0
0.6914071027244048 0.7738136129206094,0
0.537970857385986 0.22347841839889573,0
0.741231244711706 0.7635154126639193,0
0.5505462318261537 0.3061174129057662,0
0.5311324026657359 0.10025569554821459,0
0.35102700145812604 0.06583381325594422,0
0.6606564842531308 0.5794264994733153,0
0.7849263997898539 0.8948306297831041,0
0.5253479522959479 0.14675370566057966,546
0.7734614570836498 0.9384240338449782,563
0.7916711339360367 0.801715569117777,0
0.4380487324528471 0,0
0.8939725102808649 0.9084882960537478,0
0.3971056491160086 0.03235873277106428,0
0.5352302592022523 0.260887871061926,0
0.7573798216052392 0.8200015139930478,0
0.6196705846617441 0.5250994036807324,0
0.9754989268591755 0.9134052335701044,0
0.9277213097133129 0.9373195450941376,0
0.09996923334365826 0.01657047742777381,0
0.6593312646303888 0.5530664234488027,1
0.5551002562202154 0.4819184549383637,0
0.324793427276144 0.02068350144475427,0
0.6307673013365236 0.7636840473080856,0
0.164906498200107 0.002558470027339233,0
0.11504450544084688 0.017317544757922253,0
0.6824019541772708 0.6219576765963705,0
0.5829490456251625 0.5583471791203152,1
0.11934955527770023 0.008029655313947828,0
1 0.8931615599117417,0
0.5816173775987724 0.5397347491803064,0
0.4350938334412978 0.01108494454808609,0
0.991000740342968 0.9078317214355228,0
0.7920353904370216 0.891260063175243,0
0.5605793975505868 0.41986726153558207,0
0.5328786758146145 0.08514038544119776,0
0.3481886110357777 0.04722406704486893,0
0.5261349397176501 0.061154111720429616,0
0.4824351235994457 0.045174515858198164,0
0.6230311836753927 0.5000904175656075,0
0.9535583385133559 0.922539363809603,0
0.7102153880088176 0.8003213199859713,0
0.5399111020607559 0.28475635180080444,0
0.5410885545643457 0.4570690615390466,0
0.4457555591003781 0.0038232566453613075,0
0.7733833048428435 0.8313957287890505,0
0.540485410094109 0.19366193563492418,0
0.7319143586918819 0.7834504729536571,0
0.5470188677377631 0.27193466219168044,0
0.5204947747396903 0.4352356523809531,0
0.6638734355691136 0.5398525940689959,0
0.5126768231710933 0.33171653070974305,0
0.5188244437008116 0.06602989796371496,0
0.7694558139027059 0.9280747119736561,527
0.5679330576048908 0.1932954151876449,0
0.2492885755825764 0.017807177783377388,0
1 0.9291913996089056,0
0.5255237938583578 0.4839846145788793,0
0.05466808512967741 0,0
0.45019480540264256 0.05347150616174985,0
0.225602396019354 0,0
0.5719483315541483 0.505839168753973,0
1 0.9127592465525518,0
0.8485672141491277 0.9216295157356613,0
0.20870204833062855 0.028674167746156255,0
0.03217430470012432 0.0023816529350461136,0
0.5429532156853212 0.48748894851568636,519
0.7560140323741431 0.9134328319311609,1
0.13772202398118752 0,0
0.5397505157903034 0.043079835231993484,0
0.1680667614634764 0.010201365312156164,0
0.43444494790137034 0.03062574681652205,0
0.5505477690162273 0.2790973241911023,0
0.527754939012255 0.38173268867545973,0
0.034897735270967116 0,0
0.5103401329328385 0,0
0.6985507186663126 0.781841561584008,0
0.7448880016875141 0.7838412000437055,0
0.7067829742695049 0.7621709552248925,1
0.7787516351614197 0.862246471150063,0
0.5216889857121629 0.37551603636332626,0
0.6665023315508418 0.6912998842661404,0
0.7680732652743448 0.9045472423409431,0
0.5374800680643539 0.5112940039964902,0
0.3296984299792714 0.019262008237026243,0
0.5337472099699825 0.48566535358007246,0
0.5170845234882043 0.3666473963731882,1
0.8036386085813977 0.8561746142027651,1
0.640069304124921 0.6423166880847938,0
0.8147216552674491 0.9194797209911587,0
0.500891086403868 0.05794014593903302,0
0.20345761971253984 0,0
0.9613812398758321 0.9026648762128149,0
0.7848265534913683 0.775572750302648,0
0.3099317266483398 0.013733649464201384,0
0.28550458406014934 0.02716073379339476,0
0.5464913336120432 0.09597642713336699,0
0.5480050511886111 0.12423496962611166,0
0.5209139707756165 0.29601646105133217,0
0.7536375630930959 0.791105400662443,0
0.5188237517585949 0.11647499828989777,0
0.2082160851505557 0,0
0.03418056719043586 0,0
0.531928655930608 0.4529473288142491,0
0.6289085993129191 0.5305062472115771,0
0.5808527862720556 0.13785029838359347,0
0.5190385604479932 0.38023747345442865,0
0.7169340086327445 0.7902755231143309,0
0.6468633092228153 0.7416733717198124,0
0.43763958847471596 0.014876635556873016,0
0.8950309394609527 0.8952259045982285,0
0.5461356488471362 0.36292760753866293,0
0.5321758525896584 0.1117181708594649,0
0.5392880211479554 0.48625515045558804,0
0.3220855042856311 0.00011039456216694998,0
0.5120544999337697 0.1620622908938198,0
0.6615928542726455 0.691684251800133,0
0.49661901796452407 0.03615661887494742,0
0.7076982255997417 0.8032703706552415,0
0.567250068393071 0.5173245386440358,0
0.5560693129728493 0.40410275218292335,0
0.5122520028038339 0.012136937804899285,0
0.8126193506275976 0.9125435739230887,2
0.9398918565956533 0.9250138881871046,0
0.5375369786801555 0.2996789456942943,0
0.4236442524620731 0,0
0.9089035765206094 0.8863229592978015,0
0.5413789312650129 0.2403643364975213,2
0.5823501838734358 0.5553657883109099,0
0.563822339779927 0.38479212839528765,0
1 0.8945233902607087,0
0.5383575972249202 0.1483175804498148,0
0.643794755129773 0.7353604877136826,0
0.6713925235481322 0.7021174483205564,0
0.6940281823242145 0.7898917395542877,0
0.708960963425543 0.7898991085445545,0
0.5111712381327133 0.03381845091427148,0
0.6611197022369999 0.778327815650355,0
0.5472607017541643 0.3567563461991593,0
0.908487645023073 0.9006386324423113,0
0.5673651319745663 0.44807973670232315,0
0.7633462397058567 0.750384030271567,0
0.21604420564748172 0.009697728281844922,0
0.55392124527806 0.4059231441532829,2
0.5955879492836238 0.5190570282452381,0
0.2741973294771173 0.010188335232960095,0
0.6812680731545854 0.7581027302808808,0
0.7713091248320565 0.9375130998230552,92
1 0.8972879905530143,0
0.5307039445108493 0.5306874224058213,0
0.5502294979986061 0.14645140584297034,0
0.7051435646398473 0.7644798379617224,0
0.544734069433643 0.5345859791770438,0
0.4774740658604049 0.04023804177908652,0
0.8373345746467697 0.8915159848046025,0
0.8222561767004345 0.9148107636740203,0
0.6326027090601161 0.5917086954594137,0
0.8148831639668006 0.8739580668177315,0
0.5492196717446362 0.33485954874589813,0
0.5369755764409001 0.15348994740230165,0
0.3548523061804007 0.01683807429906725,0
0.6336411284933839 0.5140886018579734,0
0.2683064898509898 0.00976627267108146,0
0.7910316240886948 0.805760808645084,0
0.8831646298341159 0.900258705609102,0
0.9950136541470114 0.9220451795771282,0
0.5435524877367863 0.46766929945237806,0
0.46074966626738983 0.01133245002351224,0
0.19117175297667777 0,0
0.6912783983831496 0.7274842431497585,0
0.5367256424107811 0.27948342211380833,0
0.5322559652424641 0.22238549517976477,0
0.7905301825943966 0.884679800818479,1
0.5268889871770737 0.14231511568867553,0
0.49222977322016803 0.10768435080847404,0
0.5108606368063273 0.4053850938483359,0
0.5929624467545676 0.5410921565355138,0
0.5875479802096156 0.3898786952372959,0
0.29362799216397295 0.02055695558132513,0
0.28870267976821995 0.009143804321720425,0
0.3062899611853836 0.01585617122744216,0
0.04182832586248766 0.01217978053451635,0
0.6699895235568475 0.7472461444369576,0
0.844556886748286 0.9052429421743722,0
0.7031786704812966 0.6779575013944976,0
0.538807638646454 0.200689846407527,0
0.6360549741265572 0.7763701593866026,0
0.4333917214838453 0,0
0.11245574946968073 0.001184892717467384,0
0.5299267607500388 0.28889593399382824,0
0.8396899773823757 0.9026689923191629,0
0.6628852889347612 0.6141392380529297,0
0.6024577009244065 0.3518875831021371,0
0.32403702706451387 0.021978665546713783,0
0.5248384760885024 0.023995647409205772,0
0.9224871408627162 0.9029911902906522,0
0.531923690431236 0.407212317869459,0
0.8090949905686594 0.8800298267408766,0
0.8948021094097705 0.9313146208526183,0
0.7581076397514868 0.8054649076166777,1
0.7563990193536627 0.891536001405279,0
0.6677075717079185 0.7588089128015052,0
0.6706411518689788 0.7159028054793355,0
0.7367195870395878 0.7450860345561239,0
0.7581847896494128 0.8185924433186361,0
0.5145178652356066 0,0
1 0.9140255475934171,0
0.5488825945570709 0.1754098900893236,0
0.6833883141840014 0.7520681439422361,0
0.5529265898844697 0.3614207075645137,0
0.531891431845423 0.19317642422728964,0
